# Usage of the SMARTS in these files is allowed only adhering to the CC-BY-ND license in this directory
SMARTS,trivialname,group
S=C1CNC(=O)N1,5-Thiohydantoin,cyclic
c1cncc2c1ncc2,5-azaindole,cyclic
O1C2N(C2)CCC1,5-oxa-1-azabicyclo[4.1.0]heptane,cyclic
O1C2N(CC2)CCC1,5-oxa-1-azabicyclo[4.2.0]octane,cyclic
O1CC2N(CC2)CCC1,5-oxa-1-azabicyclo[5.2.0]nonane,cyclic
O1C2NCC2NCC1,"5-oxa-2,7-diazabicyclo[4.2.0]octane",cyclic
O1CC2NCC2NCC1,"5-oxa-2,8-diazabicyclo[5.2.0]nonane",cyclic
O1CC2C(NCC1)C2,5-oxa-2-azabicyclo[5.1.0]octane,cyclic
O1CC2C(NCC1)CC2,5-oxa-2-azabicyclo[5.2.0]nonane,cyclic
S1C2N(CNC1)CC2,"5-thia-1,3-diazabicyclo[4.2.0]octane",cyclic
S1NCCN2C1CC2,"5-thia-1,4-diazabicyclo[4.2.0]octane",cyclic
S1C2N(C2)CCC1,5-thia-1-azabicyclo[4.1.0]heptane,cyclic
S1C2N(CC2)CCC1,5-thia-1-azabicyclo[4.2.0]octane,cyclic
S1CC2N(CC2)CCC1,5-thia-1-azabicyclo[5.2.0]nonane,cyclic
S1CC2NCC2NCC1,"5-thia-2,8-diazabicyclo[5.2.0]nonane",cyclic
S1CC2C(NCC1)C2,5-thia-2-azabicyclo[5.1.0]octane,cyclic
S1CC2C(NCC1)CC2,5-thia-2-azabicyclo[5.2.0]nonane,cyclic
P=1C=NCC1,"5H-1,3-azaphosphole",cyclic
P=1P=CCN1,5H-azadiphosphole,cyclic
P=1NCC=C1,5H-azaphosphole,cyclic
P=1P=NCP1,5H-azatriphosphole,cyclic
P=1N=NCC1,5H-diazaphosphole,cyclic
P=1OOCC1,5H-dioxaphosphole,cyclic
S1P=CCO1,5H-oxathiaphosphole,cyclic
S1OCP=N1,5H-oxathiazaphosphole,cyclic
c1c2c(ccn2)ncn1,"5H-pyrrolo[3,2-d]pyrimidine",cyclic
P=1P=PCP1,5H-tetraphosphole,cyclic
P=1OOCCCCCC1,"6,7,8,9-tetrahydro-5H-dioxaphosphonine",cyclic
P1C=C=NCCC1,"6,7-dihydro-5H-1,4-azaphosphepine",cyclic
n1c2c1ccc2,"6-azabicyclo[3.1.0]hexa-1(6),2,4-triene",cyclic
N1C2C1CCC2,6-azabicyclo[3.1.0]hexane,cyclic
N1C2C(C1)CCC2,6-azabicyclo[3.2.0]heptane,cyclic
c1c2c(ccn1)ccn2,6-azaindole,cyclic
O1N2NCCC12,"6-oxa-1,2-diazabicyclo[3.1.0]hexane",cyclic
O1N2C1CNC2,"6-oxa-1,3-diazabicyclo[3.1.0]hexane",cyclic
o1n2c1ncc2,"6-oxa-1,4-diazabicyclo[3.1.0]hexa-2,4-diene",cyclic
O1N2C1NCC2,"6-oxa-1,4-diazabicyclo[3.1.0]hexane",cyclic
o1n2c1ccc2,"6-oxa-1-azabicyclo[3.1.0]hexa-2,4-diene",cyclic
O1N2C1CCC2,6-oxa-1-azabicyclo[3.1.0]hexane,cyclic
o1c2c(nnc2)c1,"6-oxa-2,3-diazabicyclo[3.2.0]hept-1(7)-ene",cyclic
O1C2NCCC12,6-oxa-2-azabicyclo[3.1.0]hexane,cyclic
O1C2C(NCC2)C1,6-oxa-2-azabicyclo[3.2.0]heptane,cyclic
O1C2C1CNC2,6-oxa-3-azabicyclo[3.1.0]hexane,cyclic
O1C2C(C1)CNC2,6-oxa-3-azabicyclo[3.2.0]heptane,cyclic
O1C2C1CCC2,6-oxabicyclo[3.1.0]hexane,cyclic
o1c2c(c1)ccc2,6-oxabicyclo[3.2.0]hept-1(7)-ene,cyclic
O1C2C(C1)CCC2,6-oxabicyclo[3.2.0]heptane,cyclic
s1n2c1nnc2,"6-thia-1,3,4-triazabicyclo[3.1.0]hexa-2,4-diene",cyclic
s1n2c1ncc2,"6-thia-1,4-diazabicyclo[3.1.0]hexa-2,4-diene",cyclic
S1C2N(C1)CCC2,6-thia-1-azabicyclo[3.2.0]heptane,cyclic
S1C2NCCC12,6-thia-2-azabicyclo[3.1.0]hexane,cyclic
S1C2C(NCC2)C1,6-thia-2-azabicyclo[3.2.0]heptane,cyclic
S1C2C1CNC2,6-thia-3-azabicyclo[3.1.0]hexane,cyclic
S1C2C(C1)CNC2,6-thia-3-azabicyclo[3.2.0]heptane,cyclic
S1C2C1CCC2,6-thiabicyclo[3.1.0]hexane,cyclic
S1C2C(C1)CCC2,6-thiabicyclo[3.2.0]heptane,cyclic
P1ON=CC=C1,"6H-1,2,6-oxazaphosphinine",cyclic
P1ONC=C=C1,"6H-1,2,6-oxazaphosphinine",cyclic
P=1ONC=CC1,"6H-1,2,6-oxazaphosphinine",cyclic
C=1C=NOCC=1,"6H-1,2-oxazine",cyclic
C1=CC=NSC1,"6H-1,2-thiazine",cyclic
C=1COC=NC=1,"6H-1,3-oxazine",cyclic
P1OCC=C=C1,6H-oxaphosphinine,cyclic
P=1OCC=CC1,6H-oxaphosphinine,cyclic
P=1NOCC=C1,6H-oxazaphosphinine,cyclic
c1c2c(cnc2)ncn1,"6H-pyrrolo[3,4-d]pyrimidine",cyclic
n1nc2c1cccc2,"7,8-diazabicyclo[4.2.0]octa-1,3,5-triene",cyclic
N1NC2C1CCCC2,"7,8-diazabicyclo[4.2.0]octane",cyclic
N1C2C1CCCC2,7-azabicyclo[4.1.0]heptane,cyclic
N1C2C(C1)CCCC2,7-azabicyclo[4.2.0]octane,cyclic
n1c2c(c1)cccc2,7-azabicyclo[4.2.0]octane,cyclic
C1=CC2=C(NN=C2)N=C1,7-azaindazole,cyclic
n1c2c(ccc1)ccn2,7-azaindole,cyclic
O1N2C1CNCC2,"7-oxa-1,4-diazabicyclo[4.1.0]heptane",cyclic
O1N2C1CCCC2,7-oxa-1-azabicyclo[4.1.0]heptane,cyclic
O1C2N(C1)CCCC2,7-oxa-1-azabicyclo[4.2.0]octane,cyclic
O1C2NNCCC12,"7-oxa-2,3-diazabicyclo[4.1.0]heptane",cyclic
o1c2nnccc12,"7-oxa-2,3-diazabicyclo[4.1.0]heptane",cyclic
O1C2NCCNC12,"7-oxa-2,5-diazabicyclo[4.1.0]heptane",cyclic
o1c2nccnc12,"7-oxa-2,5-diazabicyclo[4.1.0]heptane",cyclic
O1C2NCCCC12,7-oxa-2-azabicyclo[4.1.0]heptane,cyclic
o1c2ncccc12,7-oxa-2-azabicyclo[4.1.0]heptane,cyclic
O1C2C(NCCC2)C1,7-oxa-2-azabicyclo[4.2.0]octane,cyclic
O1C2C1CCNC2,7-oxa-3-azabicyclo[4.1.0]heptane,cyclic
o1c2c1ccnc2,7-oxa-3-azabicyclo[4.1.0]heptane,cyclic
O1C2C(C1)CNCC2,7-oxa-3-azabicyclo[4.2.0]octane,cyclic
O1C2C1CCCC2,7-oxabicyclo[4.1.0]heptane,cyclic
o1c2c1cccc2,7-oxabicyclo[4.1.0]heptane,cyclic
O1C2C(C1)CCCC2,7-oxabicyclo[4.2.0]octane,cyclic
S1N2C1CNCC2,"7-thia-1,4-diazabicyclo[4.1.0]heptane",cyclic
S1C2N(C1)CCCN2,"7-thia-1,5-diazabicyclo[4.2.0]octane",cyclic
S1C2NCCCC12,7-thia-2-azabicyclo[4.1.0]heptane,cyclic
s1c2ncccc12,7-thia-2-azabicyclo[4.1.0]heptane,cyclic
S1C2C(NCCC2)C1,7-thia-2-azabicyclo[4.2.0]octane,cyclic
S1C2C1CCNC2,7-thia-3-azabicyclo[4.1.0]heptane,cyclic
s1c2c1ccnc2,7-thia-3-azabicyclo[4.1.0]heptane,cyclic
S1C2C(C1)CNCC2,7-thia-3-azabicyclo[4.2.0]octane,cyclic
S1C2C1CCCC2,7-thiabicyclo[4.1.0]heptane,cyclic
s1c2c1cccc2,7-thiabicyclo[4.1.0]heptane,cyclic
S1C2C(C1)CCCC2,7-thiabicyclo[4.2.0]octane,cyclic
c1c2c(ncc2)ncn1,"7H-pyrrolo[2,3-d]pyrimidine",cyclic
N1C2C1CCCCC2,8-azabicyclo[5.1.0]octane,cyclic
n1c2c1ccccc2,8-azabicyclo[5.1.0]octane,cyclic
N1C2C(C1)CCCCC2,8-azabicyclo[5.2.0]nonane,cyclic
O1N2C(C1)CCCC2,8-oxa-1-azabicyclo[4.2.0]octane,cyclic
O1N2C1CCCCC2,8-oxa-1-azabicyclo[5.1.0]octane,cyclic
O1C2NCCNCC12,"8-oxa-2,5-diazabicyclo[5.1.0]octane",cyclic
O1C2C(NCCNC2)C1,"8-oxa-2,5-diazabicyclo[5.2.0]nonane",cyclic
o1nc2nccccc12,"8-oxa-2,9-diazabicyclo[5.2.0]nona-1(9),2,4,6-tetraene",cyclic
O1C2NCCCC2C1,8-oxa-2-azabicyclo[4.2.0]octane,cyclic
O1C2NCCCCC12,8-oxa-2-azabicyclo[5.1.0]octane,cyclic
O1C2C(NCCCC2)C1,8-oxa-2-azabicyclo[5.2.0]nonane,cyclic
O1C2C(C1)CCNC2,8-oxa-3-azabicyclo[4.2.0]octane,cyclic
O1C2C1CCCNC2,8-oxa-3-azabicyclo[5.1.0]octane,cyclic
O1C2C(C1)CNCCC2,8-oxa-3-azabicyclo[5.2.0]nonane,cyclic
O1C2C1CCNCC2,8-oxa-4-azabicyclo[5.1.0]octane,cyclic
O1C2C(C1)CCNCC2,8-oxa-4-azabicyclo[5.2.0]nonane,cyclic
O1C2C1CCCCC2,8-oxabicyclo[5.1.0]octane,cyclic
O1C2C(C1)CCCCC2,8-oxabicyclo[5.2.0]nonane,cyclic
S1C2C(NCCNC2)C1,"8-thia-2,5-diazabicyclo[5.2.0]nonane",cyclic
S1C2C(NCCCC2)C1,8-thia-2-azabicyclo[5.2.0]nonane,cyclic
S1C2C1CCNNC2,"8-thia-3,4-diazabicyclo[5.1.0]octane",cyclic
S1C2C(C1)CCNC2,8-thia-3-azabicyclo[4.2.0]octane,cyclic
S1C2C(C1)CNCCC2,8-thia-3-azabicyclo[5.2.0]nonane,cyclic
S1C2C(C1)CCNCC2,8-thia-4-azabicyclo[5.2.0]nonane,cyclic
S1C2C1CCCCC2,8-thiabicyclo[5.1.0]octane,cyclic
s1c2c(c1)ccccc2,"8-thiabicyclo[5.2.0]nona-1(9),2,4,6-tetraene",cyclic
S1C2C(C1)CCCCC2,8-thiabicyclo[5.2.0]nonane,cyclic
O1C2C(C1)CCCNC2,9-oxa-3-azabicyclo[5.2.0]nonane,cyclic
S1C2C(C1)CCCNC2,9-thia-3-azabicyclo[5.2.0]nonane,cyclic
c1c2c(ccc1)cc3c(n2)cccc3,Acridine,cyclic
P1PCCCCN1,Azadiphosphepane,cyclic
P1PN1,Azadiphosphiridine,cyclic
P1PCCCCCN1,Azadiphosphocane,cyclic
P1PCCN1,Azadiphospholidine,cyclic
P1NCCCCC1,Azaphosphepane,cyclic
P1N=C=C1,Azaphosphete,cyclic
P=1N=CC1,Azaphosphete,cyclic
P=1NC=C1,Azaphosphete,cyclic
P1NCC1,Azaphosphetidine,cyclic
P1NCCCC1,Azaphosphinane,cyclic
P1NC1,Azaphosphiridine,cyclic
P1NCCCCCC1,Azaphosphocane,cyclic
P1NCCC1,Azaphospholidine,cyclic
N1=CC=CC=CC=CC=C1,Azecine,cyclic
N1CCCCCC1,Azepane,cyclic
N1C=CC=CC=C1,Azepine,cyclic
C1=CN=C1,Azete,cyclic
C1NCC1,Azetidine,cyclic
C1NC1,Aziridine,cyclic
C1NCCCCCC1,Azocane,cyclic
C1=CC=CC=CC=N1,Azocine,cyclic
N1CCCCCCCC1,Azonane,cyclic
c1cccc2cccc2c1,Azulene,cyclic
c1ccccc1,Benzene,cyclic
c1cccc2c1ncn2,Benzimidazole,cyclic
c1c2c(ccc1)scc2,Benzo[b]thiophene,cyclic
c1cccc2c1nsn2,"Benzo[c][1,2,5]thiadiazole",cyclic
c1c2c(ccc1)csn2,Benzo[c]isothiazole,cyclic
c1cccc2c1noc2,Benzo[c]isoxazole,cyclic
c1c2c(ccc1)csc=2,Benzo[c]thiophene,cyclic
c1c2c(ccc1)cns2,Benzo[d]isothiazole,cyclic
c1c2c(ccc1)cno2,Benzo[d]isoxazole,cyclic
c1c2c(ccc1)ocn2,Benzo[d]oxazole,cyclic
c1cccc2c1ncs2,Benzo[d]thiazole,cyclic
c1coc2c1cccc2,Benzofurane,cyclic
c12c(c1)ccc2,"Bicyclo[3.1.0]hexa-1(6),2,4-triene",cyclic
C12C(C1)CCC2,Bicyclo[3.1.0]hexane,cyclic
C12C(CC1)CCC2,Bicyclo[3.2.0]heptane,cyclic
C12C(C1)CCCC2,Bicyclo[4.1.0]heptane,cyclic
C12C(CC1)CCCC2,Bicyclo[4.2.0]octane,cyclic
c12c(cc1)cccc2,Bicyclo[4.2.0]octane,cyclic
C12C(C1)CCCCC2,Bicyclo[5.1.0]octane,cyclic
c12c(c1)ccccc2,Bicyclo[5.1.0]octane,cyclic
C12C(CC1)CCCCC2,Bicyclo[5.2.0]nonane,cyclic
c1cccc2c(cc1)cc2,Bicyclodecapentaene,cyclic
c1ccccc1~!@c2ccccc2,Biphenyl,cyclic
c1cccc2c1c3c(N2)cccc3,Carbazole,cyclic
c1c2c(ccc1)nncc2,Cinnoline,cyclic
C12C3C4C1C1C2C3C41,Cubane,cyclic
C1CCC1,Cyclobutane,cyclic
C1CCCCCCCCC1,Cyclodecane,cyclic
C1CCCCCCCCCCC1,Cyclododecane,cyclic
n1c2c(cc1)ccccc2,Cyclohepta[b]pyrrole,cyclic
n1ncc2c1ccccc2,Cyclohepta[c]pyrazole,cyclic
n1c2c(nc1)ccccc2,Cyclohepta[d]imidazole,cyclic
n1nc2c(n1)ccccc2,Cyclohepta[d]triazole,cyclic
C1CCCCCC1,Cycloheptane,cyclic
C1CCCCC1,Cyclohexane,cyclic
C1CCCCCCCC1,Cyclononane,cyclic
C1CCCCCCC1,Cyclooctane,cyclic
c1ccccccc1,Cyclooctatetraene,cyclic
n1c2c(nccc1)ccc2,"Cyclopenta[b][1,4]diazepine",cyclic
o1c2c(ncc1)ccc2,"Cyclopenta[b][1,4]oxazine",cyclic
s1c2c(ncc1)ccc2,"Cyclopenta[b][1,4]thiazine",cyclic
n1c2c(ccc2)cccc1,Cyclopenta[b]azepine,cyclic
o1c2c(ccc1)ccc2,Cyclopenta[b]pyran,cyclic
s1c2c(ccc1)ccc2,Cyclopenta[b]thiopyran,cyclic
s1nc2c(cn1)ccc2,"Cyclopenta[c][1,2,6]thiadiazine",cyclic
n1cc2c(ccc1)ccc2,Cyclopenta[c]azepine,cyclic
o1nc2c(cc1)ccc2,Cyclopenta[c]oxazine,cyclic
o1cc2c(cc1)ccc2,Cyclopenta[c]pyran,cyclic
s1nc2c(cc1)ccc2,Cyclopenta[c]thiazine,cyclic
s1cc2c(cc1)ccc2,Cyclopenta[c]thiopyran,cyclic
o1cnc2c(c1)ccc2,"Cyclopenta[d][1,3]oxazine",cyclic
n1ccc2c(cc1)ccc2,Cyclopenta[d]azepine,cyclic
o1nnc2c(c1)ccc2,Cyclopenta[d]oxadiazine,cyclic
o1ncc2c(c1)ccc2,Cyclopenta[d]oxazine,cyclic
s1ncc2c(c1)ccc2,Cyclopenta[d]thiazine,cyclic
n1ncc2c(nc1)ccc2,"Cyclopenta[e][1,2,4]triazepine",cyclic
n1cncc2c(c1)ccc2,"Cyclopenta[e][1,3]diazepine",cyclic
o1c2c(cnc1)ccc2,"Cyclopenta[e][1,3]oxazine",cyclic
s1c2c(cnc1)ccc2,"Cyclopenta[e][1,3]thiazine",cyclic
n1c2c(cncc1)ccc2,"Cyclopenta[e][1,4]diazepine",cyclic
o1nncc2c1ccc2,Cyclopenta[e]oxadiazine,cyclic
o1nnnc2c1ccc2,Cyclopenta[e]oxatriazine,cyclic
o1nccc2c1ccc2,Cyclopenta[e]oxazine,cyclic
s1nncc2c1ccc2,Cyclopenta[e]thiadiazine,cyclic
s1nnnc2c1ccc2,Cyclopenta[e]thiatriazine,cyclic
s1nccc2c1ccc2,Cyclopenta[e]thiazine,cyclic
C1CCCC1,Cyclopentane,cyclic
C1CC1,Cyclopropane,cyclic
C1C=C1,Cyclopropene,cyclic
C1CCCCCCCCCC1,Cycloundecane,cyclic
C1C2C(CCC1)NCCC2,Decahydoquinoline,cyclic
C1C2C(CCC1)CNCC2,Decahydroisoquinoline,cyclic
P=1P=NN1,Diazadiphosphete,cyclic
P1PNN1,Diazadiphosphetidine,cyclic
P1PCCCCNN1,Diazadiphosphocane,cyclic
P1PCNN1,Diazadiphospholidine,cyclic
P1NNC1,Diazaphosphetidine,cyclic
P1NNCCC1,Diazaphosphinane,cyclic
P1NN1,Diazaphosphiridine,cyclic
P1NNCCCCC1,Diazaphosphocane,cyclic
P1NNCC1,Diazaphospholidine,cyclic
N1NCCCCC1,Diazepane,cyclic
N1NCCCC1,Diazinane,cyclic
N1NC1,Diaziridine,cyclic
[#6X4]1N=N1,Diazirine,cyclic
N1NCCCCCC1,Diazocane,cyclic
n1ncccccc1,Diazocine,cyclic
N1NCCCCCCC1,Diazonane,cyclic
c1cccc2c1c3c(O2)cccc3,Dibenzofuran,cyclic
P1PCCCCCCOO1,Dioxadiphosphecane,cyclic
P1PCCCCOO1,Dioxadiphosphocane,cyclic
P1PCCCCCOO1,Dioxadiphosphonane,cyclic
C1COCCO1,Dioxane,cyclic
P1OOCCCCCCC1,Dioxaphosphecane,cyclic
P1OOCCCC1,Dioxaphosphepane,cyclic
P1OOC1,Dioxaphosphetane,cyclic
P1OOCCC1,Dioxaphosphinane,cyclic
P1OOC=C=C1,Dioxaphosphinine,cyclic
P=1OOC=CC1,Dioxaphosphinine,cyclic
P1OO1,Dioxaphosphirane,cyclic
P1OOCCCCC1,Dioxaphosphocane,cyclic
P1OOCC1,Dioxaphospholane,cyclic
P1OOCCCCCC1,Dioxaphosphonane,cyclic
P1NOOCCCC1,Dioxazaphosphocane,cyclic
P1PCCCCCCCC1,Diphosphecane,cyclic
P1PCCCCC1,Diphosphepane,cyclic
P1PCC1,Diphosphetane,cyclic
P=1P=CC1,Diphosphete,cyclic
P=1PC=C1,Diphosphete,cyclic
P1PCCCC1,Diphosphinane,cyclic
P1PC1,Diphosphirane,cyclic
P1PCCCCCC1,Diphosphocane,cyclic
P1PCCC1,Diphospholane,cyclic
P1PCCCCCCC1,Diphosphonane,cyclic
S1SCCCCCCPP1,Dithiadiphosphecane,cyclic
S1SPP1,Dithiadiphosphetane,cyclic
S1SP=P1,Dithiadiphosphete,cyclic
S1SCCPP1,Dithiadiphosphinane,cyclic
S1SC=C=PP1,Dithiadiphosphinine,cyclic
S1SC=CP=P1,Dithiadiphosphinine,cyclic
S1SCCCCPP1,Dithiadiphosphocane,cyclic
S1SCCCCCPP1,Dithiadiphosphonane,cyclic
S1SCCCCP1,Dithiaphosphepane,cyclic
S1SCP1,Dithiaphosphetane,cyclic
S1SCCCP1,Dithiaphosphinane,cyclic
S1SP1,Dithiaphosphirane,cyclic
S1SCCP1,Dithiaphospholane,cyclic
c1cccc2c1c3c(C2)cccc3,Fluorene,cyclic
c1ccco1,Furane,cyclic
o1c2nccnc2cc1,"Furo[2,3-b]pyrazine",cyclic
o1c2ncccc2cc1,"Furo[2,3-b]pyridine",cyclic
o1c2nnccc2cc1,"Furo[2,3-c]pyridazine",cyclic
o1c2c(cc1)ccnc2,"Furo[2,3-c]pyridine",cyclic
o1c2c(cnnc2)cc1,"Furo[2,3-d]pyridazine",cyclic
o1c2ncncc2cc1,"Furo[2,3-d]pyrimidine",cyclic
o1c2nnncc2cc1,"Furo[2,3-d]triazine",cyclic
o1c2c(nccc2)cc1,"Furo[3,2-b]pyridine",cyclic
o1c2c(nncc2)cc1,"Furo[3,2-c]pyridazine",cyclic
o1c2c(cncc2)cc1,"Furo[3,2-c]pyridine",cyclic
o1c2c(ncnc2)cc1,"Furo[3,2-d]pyrimidine",cyclic
o1c2c(nnnc2)cc1,"Furo[3,2-d]triazine",cyclic
o1cc2nccnc2c1,"Furo[3,4-b]pyrazine",cyclic
o1cc2ncccc2c1,"Furo[3,4-b]pyridine",cyclic
o1cc2nnccc2c1,"Furo[3,4-c]pyridazine",cyclic
o1cc2c(c1)ccnc2,"Furo[3,4-c]pyridine",cyclic
o1cc2c(c1)cnnc2,"Furo[3,4-d]pyridazine",cyclic
o1cc2ncncc2c1,"Furo[3,4-d]pyrimidine",cyclic
o1cc2nnncc2c1,"Furo[3,4-d]triazine",cyclic
o1cc2nncnc2c1,"Furo[3,4-e][1,2,4]triazine",cyclic
N1CC(NC1=O)=O,Hydantoin,cyclic
n12c(ncnc1)ncc2,"Imidazo[1,2-a][1,3,5]triazine",cyclic
n12c(ncc1)cncc2,"Imidazo[1,2-a]pyrazine",cyclic
n12c(ncc1)cccc2,"Imidazo[1,2-a]pyridine",cyclic
n12c(ncc1)nccc2,"Imidazo[1,2-a]pyrimidine",cyclic
s1n2c(nc1)ncc2,"Imidazo[1,2-b][1,2,4]thiadiazole",cyclic
n12nccnc1ncc2,"Imidazo[1,2-b][1,2,4]triazine",cyclic
o1n2c(ncc2)cn1,"Imidazo[1,2-b][1,2,5]oxadiazole",cyclic
s1n2c(ncc2)cn1,"Imidazo[1,2-b][1,2,5]thiadiazole",cyclic
o1n2c(ncc2)cc1,"Imidazo[1,2-b][1,2]oxazole",cyclic
s1n2c(ncc2)cc1,"Imidazo[1,2-b][1,2]thiazole",cyclic
n12ncccc1ncc2,"Imidazo[1,2-b]pyridazine",cyclic
n12c(ncc2)ccnc1,"Imidazo[1,2-c]pyrimidine",cyclic
n12nnccc1ncc2,"Imidazo[1,2-c]triazine",cyclic
s1ncn2c1ncc2,"Imidazo[1,2-d][1,2,4]thiadiazole",cyclic
n12c(ncc2)cnnc1,"Imidazo[1,2-d][1,2,4]triazine",cyclic
o1ccn2c(ncc2)cc1,"Imidazo[1,2-d][1,4]oxazepine",cyclic
s1ccn2c(ncc2)cc1,"Imidazo[1,2-d][1,4]thiazepine",cyclic
n12c(ncnc1)cnc2,"Imidazo[1,5-a][1,3,5]triazine",cyclic
n12c(cnc1)cncc2,"Imidazo[1,5-a]pyrazine",cyclic
n12c(cnc1)cccc2,"Imidazo[1,5-a]pyridine",cyclic
n12c(nccc2)cnc1,"Imidazo[1,5-a]pyrimidine",cyclic
n12nccnc1cnc2,"Imidazo[1,5-b][1,2,4]triazine",cyclic
o1n2c(cnc2)cc1,"Imidazo[1,5-b][1,2]oxazole",cyclic
s1n2c(cnc2)cc1,"Imidazo[1,5-b][1,2]thiazole",cyclic
n12ncccc1cnc2,"Imidazo[1,5-b]pyridazine",cyclic
n12c(cnc1)ccnc2,"Imidazo[1,5-c]pyrimidine",cyclic
n12nnccc1cnc2,"Imidazo[1,5-c]triazine",cyclic
o1ncn2c1cnc2,"Imidazo[1,5-d][1,2,4]oxadiazole",cyclic
s1ncn2c1cnc2,"Imidazo[1,5-d][1,2,4]thiadiazole",cyclic
n12c(cnnc1)cnc2,"Imidazo[1,5-d][1,2,4]triazine",cyclic
o1ccn2c(cnc2)cc1,"Imidazo[1,5-d][1,4]oxazepine",cyclic
s1ccn2c(cnc2)cc1,"Imidazo[1,5-d][1,4]thiazepine",cyclic
o1c2n(nc1)ccn2,"Imidazo[2,1-b][1,3,4]oxadiazole",cyclic
s1c2n(nc1)ccn2,"Imidazo[2,1-b][1,3,4]thiadiazole",cyclic
o1c2n(ccn2)cccc1,"Imidazo[2,1-b][1,3]oxazepine",cyclic
o1c2n(cc1)ccn2,"Imidazo[2,1-b][1,3]oxazole",cyclic
s1c2n(ccn2)cccc1,"Imidazo[2,1-b][1,3]thiazepine",cyclic
s1c2n(cc1)ccn2,"Imidazo[2,1-b][1,3]thiazole",cyclic
n12c(nncc1)ncc2,"Imidazo[2,1-c][1,2,4]triazine",cyclic
o1cnc2n(cc1)ccn2,"Imidazo[2,1-d][1,3,5]oxadiazepine",cyclic
n12ncncc1ncc2,"Imidazo[2,1-f][1,2,4]triazine",cyclic
n1c2ncccnc2nc1,"Imidazo[4,5-b][1,4]diazepine",cyclic
n1c2nccccc2nc1,"Imidazo[4,5-b]azepine",cyclic
n1c2c(nc1)cccnc2,"Imidazo[4,5-c]azepine",cyclic
n1ncccc2ncnc12,"Imidazo[4,5-c]diazepine",cyclic
s1nc2ncnc2cc1,"Imidazo[4,5-c]thiazine",cyclic
n1c2ncnccc2nc1,"Imidazo[4,5-d][1,3]diazepine",cyclic
s1cnc2ncnc2c1,"Imidazo[4,5-d][1,3]thiazine",cyclic
n1c2c(nc1)ccncc2,"Imidazo[4,5-d]azepine",cyclic
n1nccc2ncnc2c1,"Imidazo[4,5-d]diazepine",cyclic
n1c2c(nc1)cncnc2,"Imidazo[4,5-e][1,3]diazepine",cyclic
s1c2ncnc2cnc1,"Imidazo[4,5-e][1,3]thiazine",cyclic
n1c2nccncc2nc1,"Imidazo[4,5-e][1,4]diazepine",cyclic
o1nccc2ncnc12,"Imidazo[4,5-e]oxazine",cyclic
s1nccc2ncnc12,"Imidazo[4,5-e]thiazine",cyclic
o1c2n(nc1)cnc2,"Imidazo[5,1-b][1,3,4]oxadiazole",cyclic
s1c2n(nc1)cnc2,"Imidazo[5,1-b][1,3,4]thiadiazole",cyclic
o1c2n(cnc2)cc1,"Imidazo[5,1-b][1,3]oxazole",cyclic
s1c2n(cnc2)cc1,"Imidazo[5,1-b][1,3]thiazole",cyclic
n12c(nncc2)cnc1,"Imidazo[5,1-c][1,2,4]triazine",cyclic
n12ncncc1cnc2,"Imidazo[5,1-f][1,2,4]triazine",cyclic
c1ncnc1,Imidazole,cyclic
C1NCCN1,Imidazoleidine,cyclic
c1c2c(ccc1)cnn2,Indazole,cyclic
c1c2c(ccc1)CC=C2,Indene,cyclic
c1c2c(nc1)cccc2,Indole,cyclic
c1c2c(ccc1)CCN2,Indoline,cyclic
c1n2c(ccc1)ccc2,Indolizine,cyclic
c1c2c(ccc1)coc=2,Isobenzofuran,cyclic
c1cccc2c1ccnc2,Isoquinoline,cyclic
c1cccc2c1C=CNC2=O,Isoquinoline-1(2H)-one,cyclic
c1nscc1,Isothiazole,cyclic
c1nocc1,Isoxazole,cyclic
O1CCNCC1,Morpholine,cyclic
c1c2ccccc2ccc1,Naphtalene,cyclic
P1NNOCC1,Oxadiazaphosphinane,cyclic
P=1N=NOC1,Oxadiazaphosphole,cyclic
P1NNOCCCCC1,Oxadiazaphosphonane,cyclic
O1NNCCCC1,Oxadiazepane,cyclic
o1nncccc1,Oxadiazepine,cyclic
O1NNC1,Oxadiazetidine,cyclic
O1NNCCC1,Oxadiazinane,cyclic
O1NN1,Oxadiaziridine,cyclic
O1NNCCCCC1,Oxadiazocane,cyclic
O1NNCC1,Oxadiazolidine,cyclic
o1n2n(cc1)ccnc2,"Oxadiazolo[3,2-a][1,2,4]triazine",cyclic
o1n2n(cc1)cccn2,"Oxadiazolo[3,2-a]triazine",cyclic
o1nnc2ncccc12,"Oxadiazolo[4,5-b]pyridine",cyclic
o1nnc2c1ccnc2,"Oxadiazolo[4,5-c]pyridine",cyclic
o1nnc2c1nccc2,"Oxadiazolo[5,4-b]pyridine",cyclic
o1nnc2c1cncc2,"Oxadiazolo[5,4-c]pyridine",cyclic
O1NNCCCCCC1,Oxadiazonane,cyclic
o1nncccccc1,Oxadiazonine,cyclic
P1PCCCCCCCO1,Oxadiphosphecane,cyclic
P1PCCCCO1,Oxadiphosphepane,cyclic
P1PCCCO1,Oxadiphosphinane,cyclic
P1PCCCCCO1,Oxadiphosphocane,cyclic
P1PCCO1,Oxadiphospholane,cyclic
P=1POC=C1,Oxadiphosphole,cyclic
P1PCCCCCCO1,Oxadiphosphonane,cyclic
